Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
1665364799,"Jun 27, 2018, 10:59:58 AM",Wachapreague run,Run,,2641,6.44,23,FALSE,,activities/1788702977.tcx.gz
1668760028,"Jun 28, 2018, 8:05:45 PM",Lake Fairfax MTB. They packed down the crazy gravel hill with dirt #bummer,Ride,,6424,32.8,25,FALSE,Highball,activities/1792212478.tcx.gz
1672818831,"Jun 30, 2018, 7:35:10 PM",Ran out of water at 30'. It was a hot one on the Cape!,Ride,,4194,32.38,,FALSE,Felt IA4,activities/1796426256.fit.gz
1672822523,"Jun 30, 2018, 9:15:54 PM",Transition Run with my Water Boy,Run,,1133,3.24,20,FALSE,,activities/1796430261.tcx.gz
1672837869,"Jun 30, 2018, 12:34:00 PM",Strava doubled my Ocean Swim with Biondi.  The current was ripping.  1 min per 100 pace.,Swim,,3232,"4,524",19,FALSE,,activities/1796446353.gpx.gz
1672840248,"Jun 30, 2018, 4:00:00 PM",Soft sand run in between swim sets,Run,,510,1.61,,FALSE,,
1674272016,"Jul 1, 2018, 12:04:58 PM",Started too fast with the heat #meltdown,Run,,2571,7.63,87,FALSE,,activities/1797940478.tcx.gz
1676119371,"Jul 2, 2018, 12:44:06 PM",Beach run from The Cove -> Convention Center,Run,,550,1.7,22,FALSE,,activities/1799864934.tcx.gz
1676119391,"Jul 2, 2018, 1:29:26 PM",Short surf session @ The Cove. Lots of dolphins and 3 babies!,Surfing,,1228,0.86,2,FALSE,,activities/1799864952.tcx.gz
1676119516,"Jul 2, 2018, 12:57:18 PM",Ocean current was ripping: Convention Center -> The Cove...solo & no wetsuit,Swim,,1386,"2,247",24,FALSE,,activities/1799864962.tcx.gz
1676979312,"Jul 2, 2018, 8:12:51 PM",Negative split lighthouse ride,Ride,,6414,52.89,,FALSE,Felt IA4,activities/1800745461.fit.gz
1680372309,"Jul 4, 2018, 12:00:18 PM",Freaky 4th Ocean Swim. Ran into basketball size jellyfish & kicked a stripped bass,Swim,,3094,"3,335",32,FALSE,,activities/1804247424.tcx.gz
1680372397,"Jul 4, 2018, 1:21:13 PM",Hot run along the boardwalk. Engaged the shirt bun,Run,,2248,6.74,57,FALSE,,activities/1804247431.tcx.gz
1683696027,"Jul 5, 2018, 11:13:49 PM",Diggin' the new Cape May bike trail connector,Ride,,5270,48.52,,FALSE,Felt IA4,activities/1807679743.fit.gz
1687583032,"Jul 6, 2018, 1:15:50 PM",Swarmed by dolphins. Bailed!!,Swim,,1128,"1,316",7,FALSE,,activities/1811713063.tcx.gz
1687583152,"Jul 6, 2018, 2:27:05 PM",Beach run before the storm hit,Run,,3069,8.08,43,FALSE,,activities/1811713112.tcx.gz
1687583545,"Jul 7, 2018, 7:31:34 PM",Stung in the lip Mountain Biking. Drooled entire way home,Ride,,8967,40.44,32,FALSE,Highball,activities/1811713240.tcx.gz
1690257743,"Jul 8, 2018, 11:38:23 PM",Post dinner building 14' efforts. #burp,Ride,,4172,33.92,,FALSE,Felt IA4,activities/1814504796.fit.gz
1690308146,"Jul 9, 2018, 1:08:29 AM",Transition run...bonked.,Run,,1487,4.85,21,FALSE,,activities/1814558095.tcx.gz
1693910979,"Jul 10, 2018, 5:04:01 PM",Post swim run,Run,,4858,4.55,20,FALSE,,activities/1818322870.tcx.gz
1693965028,"Jul 10, 2018, 8:00:00 PM",Easy swim with some pick-ups,Swim,,1320,"1,368",,FALSE,,
1696424163,"Jul 11, 2018, 12:55:33 PM",Commuting in with Jackson,Ride,,2828,18.22,,FALSE,Giant Propel Advanced 1,activities/1820934565.fit.gz
1696485617,"Jul 11, 2018, 9:49:49 PM",Bike commute home,Ride,,2782,20.04,,FALSE,Giant Propel Advanced 1,activities/1820997052.fit.gz
1699742968,"Jul 13, 2018, 1:56:51 PM",Run openers off the bike,Run,,239,0.88,,FALSE,,activities/1699742968.gpx
1699906856,"Jul 13, 2018, 1:20:06 PM",Openers on the trail,Ride,,1925,16.46,,FALSE,Felt IA4,activities/1824545737.fit.gz
1702163818,"Jul 14, 2018, 11:04:09 AM",Colonial Beach Tri.  1st AG and winning socks.,Ride,,2050,21.97,,FALSE,Felt IA4,activities/1826897396.fit.gz
1702955662,"Jul 14, 2018, 8:55:04 PM",Recovery MTB on Wakefield on Wednesday course,Ride,,4625,22.21,12,FALSE,Highball,activities/1827723579.tcx.gz
1706858471,"Jul 16, 2018, 5:36:10 PM",Recovery run. Last one from The Nature Conservancy,Run,,2416,6.49,47,FALSE,,activities/1831785000.tcx.gz
1709572392,"Jul 17, 2018, 9:12:45 PM",Couple of 6' efforts before the All-Star Game,Virtual Ride,,2985,25.18,,FALSE,Giant Propel Advanced 1,activities/1834580219.fit.gz
1711933527,"Jul 18, 2018, 9:47:24 PM",2 x 5' LT + Short Killer Sprints,Virtual Ride,,2913,25.77,,FALSE,Felt IA4,activities/1837031593.fit.gz
1713071273,"Jul 19, 2018, 12:35:41 PM",Swimming in the shipping lanes past the dolphins with Mr Biondi,Swim,GPS estimate on distance was way too generous,2713,"2,603",29,FALSE,,activities/1838205336.tcx.gz
1713195997,"Jul 19, 2018, 2:04:17 PM",Short surf session after a great ocean swim,Surfing,,1629,0.97,4,FALSE,,activities/1838332639.tcx.gz
1713887395,"Jul 19, 2018, 6:30:48 PM",4 mile progression Run. Then race to make the ferry home.,Run,,1809,6.45,75,FALSE,,activities/1839044981.tcx.gz
1718414478,"Jul 21, 2018, 6:55:51 PM",3 x (5' threshold + 1' anaerobic + 5' low tempo). Ouch,Virtual Ride,,2508,24.41,,FALSE,Felt IA4,activities/1844323262.fit.gz
1718465219,"Jul 21, 2018, 7:43:39 PM",Finishing up the day,Virtual Ride,,1220,11.6,,FALSE,Felt IA4,activities/1844385302.fit.gz
1720812827,"Jul 22, 2018, 3:00:37 PM",Track work. 4 x 800 & 4 x 400. Powered by GU's new flavors,Run,,4135,8.05,35,FALSE,,activities/1846942849.tcx.gz
1720814041,"Jul 20, 2018, 4:48:04 PM",MTB endurance ride,Ride,,7265,36.47,22,FALSE,Highball,activities/1846943135.tcx.gz
1723298744,"Jul 23, 2018, 9:30:06 PM",Richmond...right hammie got wonky. too much too soon from track workout,Virtual Ride,,2842,28.68,,FALSE,Giant Propel Advanced 1,activities/1849544906.fit.gz
1728144613,"Jul 26, 2018, 12:00:00 AM",4 x 400 in condo pool before the storm,Swim,,1440,"1,554",,FALSE,,
1728808836,"Jul 26, 2018, 10:38:33 AM","3 x 7' @ 95%, 100%, 105% FTP",Virtual Ride,,3019,30.37,,FALSE,Giant Propel Advanced 1,activities/1855266729.fit.gz
1730021986,"Jul 26, 2018, 8:58:51 PM",My new work time run loop,Run,,2286,6.61,43,FALSE,,activities/1856525511.tcx.gz
1731718078,"Jul 27, 2018, 8:50:00 PM",Fun swim with Sara & Josh,Swim,,2160,"2,500",,FALSE,,
1733867359,"Jul 28, 2018, 5:14:13 PM",Zwift before strong run,Virtual Ride,,2765,27.47,,FALSE,Giant Propel Advanced 1,activities/1860502317.fit.gz
1734365883,"Jul 28, 2018, 6:24:27 PM",Quarter mile repeats with Sara,Run,,3584,6.72,33,FALSE,,activities/1861030987.gpx.gz
1736845214,"Jul 29, 2018, 9:40:38 PM",Finding my sweet spot on the TT bike,Ride,,6465,53.43,,FALSE,Felt IA4,activities/1863611268.fit.gz
1736900006,"Jul 29, 2018, 11:59:43 PM",Slice of pepperoni pizza THEN form focused transition run #bonkfree,Run,,1702,5.3,30,FALSE,,activities/1863668033.tcx.gz
1738828872,"Jul 30, 2018, 9:51:49 PM",Shakeout Zwift,Virtual Ride,,2736,25.66,,FALSE,Giant Propel Advanced 1,activities/1865667863.fit.gz
1742790261,"Aug 1, 2018, 4:08:22 PM",Humid running around the mall,Run,,2196,6.46,40,FALSE,,activities/1869750705.tcx.gz
1743578228,"Aug 1, 2018, 10:07:20 PM",Condo pool recovery swim,Swim,,1999,"1,611",7,FALSE,,activities/1870771203.tcx.gz
1747186569,"Aug 3, 2018, 3:13:06 PM",One lap of Zwift was enough,Virtual Ride,,3133,24.67,,FALSE,Giant Propel Advanced 1,activities/1874513280.fit.gz
1747774890,"Aug 3, 2018, 9:58:56 PM",Rained / flooded out on the track,Run,,1359,3.27,23,FALSE,,activities/1875120320.tcx.gz
1749708083,"Aug 4, 2018, 4:50:18 PM",Fast swimming with running shorts @ condo pool,Swim,,2680,"2,214",13,FALSE,,activities/1877106462.tcx.gz
1750018193,"Aug 4, 2018, 8:13:21 PM",Testing out the new chain.  Nice and quiet!,Ride,,2668,22.82,,FALSE,Felt IA4,activities/1877429556.fit.gz
1750019742,"Aug 4, 2018, 9:07:46 PM",Negative split transition run.  Sorry Kur...pushed hammie too hard,Run,,947,3.24,26,FALSE,,activities/1877431191.tcx.gz
1752721196,"Aug 5, 2018, 8:27:12 PM","Working on the little things... position, cadence, and flying dismount",Ride,,5375,43.58,,FALSE,Felt IA4,activities/1881759495.fit.gz
1754645439,"Aug 6, 2018, 7:28:12 PM",Easy outdoor pool swim,Swim,,3325,"1,682",3,FALSE,,activities/1883822846.tcx.gz
1757374144,"Aug 8, 2018, 1:08:30 AM",Race week zwift with a few short efforts,Virtual Ride,,3055,29.52,,FALSE,Felt IA4,activities/1886911864.fit.gz
1759271361,"Aug 8, 2018, 8:14:33 PM",Vienna cruise with pickups. Hope hammie feels better on Sunday,Run,,1985,5.29,,FALSE,,activities/1759271361.gpx
1759670666,"Aug 8, 2018, 7:00:00 PM",Easy & short lunch swim,Swim,,1320,"1,372",,FALSE,,
1761460817,"Aug 9, 2018, 9:01:29 PM",Innsbrucking,Virtual Ride,,1846,17.76,,FALSE,Felt IA4,activities/1891329750.fit.gz
1764511262,"Aug 11, 2018, 11:07:22 AM",Openers. Need to k tape the hamstring spasm before tomorrow's race,Ride,,1413,13.33,,FALSE,Felt IA4,activities/1894482714.fit.gz
1768417472,"Aug 12, 2018, 11:43:19 AM",US Age Group Nationals: Bike,Ride,,1763,19.56,,FALSE,Felt IA4,activities/1898562411.fit.gz
1768419356,"Aug 12, 2018, 11:31:20 AM",US Age Group Nationals: Run #1...they cancelled the swim,Run,,627,2.75,24,FALSE,,activities/1898564360.tcx.gz
1768419401,"Aug 12, 2018, 12:14:21 PM",US Age Group Nationals: Run #2. Finished 8th :),Run,,643,2.67,24,FALSE,,activities/1898564347.tcx.gz
1772004252,"Aug 14, 2018, 4:57:21 PM",Still rocking the race tats & high from Nationals,Run,,3298,7.24,46,FALSE,,activities/1902260580.tcx.gz
1775203223,"Aug 15, 2018, 11:26:41 PM",It's getting dark out early. Nice recovery MTB,Ride,,4208,23.03,14,FALSE,Highball,activities/1905558624.tcx.gz
1777232245,"Aug 16, 2018, 9:26:55 PM",Evening shred session,Ride,,4732,26.63,20,FALSE,Highball,activities/1907649858.tcx.gz
1783051021,"Aug 18, 2018, 11:48:50 AM",1 loop of the IMMD course with some strong athletes,Ride,,13336,104.76,,FALSE,Felt IA4,activities/1913659318.fit.gz
1784357766,"Aug 19, 2018, 5:34:09 PM",Race warm-up,Ride,,1250,3.63,4,FALSE,Highball,activities/1915015146.tcx.gz
1787341989,"Aug 19, 2018, 6:45:02 PM",Post race recovery beer lap,Ride,,1205,1.98,2,FALSE,Highball,activities/1918078422.tcx.gz
1787342213,"Aug 19, 2018, 5:56:50 PM",2nd place @ Dirty Bikineticcit - MTB Division,Ride,,2734,23.22,105,FALSE,Highball,activities/1918078431.tcx.gz
1788401966,"Aug 21, 2018, 7:35:19 PM",Soggy run around the Lincoln Memorial,Run,,2715,7.5,50,FALSE,,activities/1919163882.tcx.gz
1791178926,"Aug 22, 2018, 9:24:29 PM",Garmin is 15 seconds generous with the swim pacing,Swim,,2209,"2,254",40,FALSE,,activities/1922004811.tcx.gz
1792532966,"Aug 23, 2018, 4:21:14 PM",7 x Water Gate steps + Morrison spotting,Run,,3844,8.12,59,FALSE,,activities/1923398359.tcx.gz
1793051708,"Aug 19, 2018, 5:58:03 PM",Afternoon Ride,Ride,,2660,23.61,,FALSE,Giant Propel Advanced 1,activities/1923929381.fit.gz
1793142787,"Aug 23, 2018, 9:30:07 PM",Fun MTB. Breaking gear per usual.,Ride,,4126,23.33,,FALSE,Highball,activities/1924023463.fit.gz
1797406105,"Aug 25, 2018, 7:57:01 PM",Pushing Bennett to the trail.  Ran into Bambi.,Run,,4597,11.32,43,FALSE,,activities/1928427656.tcx.gz
1801517341,"Aug 27, 2018, 4:19:41 PM",Working on Courtney's run form while dodging tourists.,Run,,4837,6.95,61,FALSE,,activities/1932659052.tcx.gz
1801986520,"Aug 27, 2018, 11:36:07 PM",Night swim w tinted goggles. Where's the wall?!?!,Swim,,2711,"2,210",13,FALSE,,activities/1933136741.tcx.gz
1806625058,"Aug 29, 2018, 7:06:45 PM",Riding over stuff with the MTB,Ride,,8634,40.37,82,FALSE,Highball,activities/1937883974.tcx.gz
1809944438,"Aug 31, 2018, 3:30:24 PM",Quick ride before train to CT,Virtual Ride,,2778,25.86,,FALSE,Giant Propel Advanced 1,activities/1941282240.fit.gz
1812455211,"Sep 1, 2018, 4:44:07 PM",CT trail run on gravel. Traveling w a toddler kicks my butt,Run,,3425,10.07,56,FALSE,,activities/1943860623.tcx.gz
1815523951,"Sep 2, 2018, 7:20:17 PM",West Rock State Park. Very pretty and a little technical trail run,Run,,5265,10.96,45,FALSE,,activities/1947037725.tcx.gz
1820082938,"Sep 4, 2018, 9:42:45 PM",Running to see trucks with my man,Run,,2334,5.23,10,FALSE,,activities/1951713001.tcx.gz
1822004188,"Sep 5, 2018, 7:49:03 PM",Odds that Nation's Tri has a swim this year?,Run,,3290,8.08,50,FALSE,,activities/1953681581.tcx.gz
1826013292,"Sep 6, 2018, 8:28:55 PM",Making new friends in the mud,Ride,,7559,37.65,40,FALSE,Highball,activities/1957793646.tcx.gz
1826021175,"Sep 7, 2018, 6:41:56 PM","Open water swim in the bay.  1/2 against current, 1/2 with it.",Swim,,3438,"3,221",66,FALSE,,activities/1957801981.tcx.gz
1830820241,"Sep 9, 2018, 5:06:10 PM",Embracing the Nor'easter,Run,,2712,8.22,46,FALSE,,activities/1962787972.tcx.gz
1830820279,"Sep 8, 2018, 5:42:00 PM",Run around Toms River & Island Heights,Run,,3995,9.82,50,FALSE,,activities/1962788020.tcx.gz
1841844598,"Sep 15, 2018, 12:20:27 AM",Opening the legs up,Virtual Ride,,1853,17.79,,FALSE,Giant Propel Advanced 1,activities/1974116041.fit.gz
1843684544,"Sep 15, 2018, 12:43:35 PM",Warm up for the 5K,Run,,634,1.42,6,FALSE,,activities/1976017042.tcx.gz
1843684600,"Sep 15, 2018, 1:05:36 PM",Charity 5k for the Homeless. Nice gift certificate to PR for the win,Run,,1164,4.99,56,FALSE,,activities/1976017061.tcx.gz
1843684608,"Sep 15, 2018, 3:39:52 PM",Extra miles post race pushing Bennett,Run,,1846,4.99,26,FALSE,,activities/1976017066.tcx.gz
1843684700,"Sep 11, 2018, 5:26:15 PM",Easy Run,Run,,2488,7.08,31,FALSE,,activities/1976017077.tcx.gz
1843684706,"Sep 13, 2018, 9:20:58 PM",Picking Bennett up from school,Run,,3080,8.16,41,FALSE,,activities/1976017140.tcx.gz
1844013057,"Sep 15, 2018, 8:50:34 PM",Bennett's maiden voyage on the bike,Ride,,4967,22.61,18,FALSE,Highball,activities/1976358476.tcx.gz
1853121805,"Sep 19, 2018, 8:17:09 PM",Climbing Hunters Station x 3. Then fetching dinner.,Ride,,6337,40.65,,FALSE,Giant Propel Advanced 1,activities/1985815522.fit.gz
1854944727,"Sep 20, 2018, 6:41:29 PM",Short run on the Mall,Run,,1850,5.95,,FALSE,,activities/1854944727.gpx
1854975145,"Sep 17, 2018, 8:30:32 PM",Tready Recovery Run,Run,,1501,5.31,43,FALSE,,activities/1987748627.tcx.gz
1858354547,"Sep 18, 2018, 9:19:56 PM",Afternoon Run,Run,,3117,8.64,48,FALSE,,activities/1991286924.tcx.gz
1858367158,"Sep 22, 2018, 1:02:14 PM",Run #1: trying to get used to the new swimrun wetsuit,Run,,574,1.64,10,FALSE,,activities/1991300014.tcx.gz
1858367165,"Sep 22, 2018, 1:58:46 PM",Run #3: to the shower!,Run,,145,0.38,1,FALSE,,activities/1991300038.tcx.gz
1858367168,"Sep 22, 2018, 12:45:32 PM",Swim #1: warming up body surfing. Great Waves!,Swim,,886,903,2,FALSE,,activities/1991300006.tcx.gz
1858367197,"Sep 22, 2018, 1:15:22 PM",Swim #2: saw a guy pull out a good size striper. Made me question what I'm doing,Swim,,679,"1,220",6,FALSE,,activities/1991300029.tcx.gz
1858367210,"Sep 22, 2018, 1:28:31 PM",Run #2: wetsuit running is tough,Run,,538,1.62,11,FALSE,,activities/1991300040.tcx.gz
1858367239,"Sep 22, 2018, 1:41:17 PM",Swim #3: lots of seagulls cause of schools of fish. Freaking out,Swim,,872,"1,350",6,FALSE,,activities/1991300072.tcx.gz
1858367323,"Sep 21, 2018, 8:18:29 PM",Run w Sara & Bennett Run,Run,,1859,4.9,10,FALSE,,activities/1991300107.tcx.gz
1858921506,"Sep 22, 2018, 4:47:09 PM",Ride along the Cape with Sara,Ride,,4627,30.44,,FALSE,Giant Propel Advanced 1,activities/1991877071.fit.gz
1861210736,"Sep 23, 2018, 3:25:20 PM",Negative split run before jumping on the Cape May ferry,Run,,2095,6.63,49,FALSE,,activities/1994248079.tcx.gz
1863935634,"Sep 24, 2018, 5:06:05 PM",Tready run @ Gold's,Run,,1518,5.24,26,FALSE,,activities/1997043623.tcx.gz
1867574701,"Sep 26, 2018, 6:08:06 PM",Lunch riding gives me joy,Ride,,3782,27.95,,FALSE,Giant Propel Advanced 1,activities/2000775868.fit.gz
1867903681,"Sep 26, 2018, 9:20:29 PM",Bennett's favorite way to get home from school,Run,,2717,8.16,56,FALSE,,activities/2001113880.tcx.gz
1873009063,"Sep 29, 2018, 11:47:59 AM",Trying to keep up with Peyton her long stems,Ride,,7242,34.24,,FALSE,Giant Propel Advanced 1,activities/2006377967.fit.gz
1878183999,"Oct 1, 2018, 6:57:58 PM",Pretty day to shred Lake Fairfax,Ride,,3984,14.98,,FALSE,Highball,activities/2011794008.fit.gz
1879326098,"Sep 29, 2018, 2:16:40 PM",Transition run pushing the B Man,Run,,1866,4.83,60,FALSE,,activities/2012966808.tcx.gz
1879326105,"Sep 28, 2018, 7:17:48 PM",Happy Hour Run,Run,,2542,8.05,68,FALSE,,activities/2012966781.tcx.gz
1879326144,"Oct 1, 2018, 9:20:37 PM",Bennett Pickup Run,Run,,2946,8.1,57,FALSE,,activities/2012966880.tcx.gz
1879326180,"Sep 30, 2018, 3:19:01 PM",Trail run with 4 x Up Wakefield Berm,Run,,4063,11.27,81,FALSE,9,activities/2012966914.tcx.gz
1886577334,"Oct 6, 2018, 1:10:26 AM",Enjoying the sound of the bay at night,Run,,1776,5.06,,FALSE,,activities/1886577334.gpx
1886579116,"Oct 4, 2018, 1:00:40 AM",Warm-up for first soccer game in 20 years. #reallysore,Run,,960,3.21,,FALSE,,
1888278519,"Oct 6, 2018, 5:30:23 PM",Strong waves from storm our in the Atlantic. Fun body surfing,Swim,,1200,"1,609",,FALSE,,
1888280984,"Oct 6, 2018, 5:35:28 PM",Practicing running on the beach in the Orca swimrun wetsuit,Run,,540,1.61,,FALSE,,
1888497498,"Oct 6, 2018, 8:09:33 PM",Pushing my man to the ferry & back,Run,,3069,8.15,,FALSE,,activities/1888497498.gpx
1890396981,"Oct 7, 2018, 1:30:41 PM",Swimming with shoes on in the ocean is hard!,Swim,,1200,"1,000",,FALSE,,
1890636551,"Oct 7, 2018, 4:15:44 PM",Seeing the Cape May sights on 2 wheels,Ride,,5775,43.63,,FALSE,Giant Propel Advanced 1,activities/2024595314.fit.gz
1892089108,"Oct 8, 2018, 2:30:12 PM",Beach Rd laps pulling my man,Ride,,3373,17.71,,FALSE,Giant Propel Advanced 1,activities/2026231718.fit.gz
1898700718,"Oct 11, 2018, 6:12:27 PM",Still sick but the rain was enjoyable,Run,,3047,7.86,,FALSE,,activities/1898700718.gpx
1900737524,"Oct 12, 2018, 8:52:51 PM",Transition run in Vegas. Just trying to stay awake!,Run,,1415,4.08,33,FALSE,,activities/2035128505.tcx.gz
1900737812,"Oct 12, 2018, 6:10:20 PM",Vegas mountain biking on a bluebird day,Ride,,8858,33.14,41,FALSE,Highball,activities/2035128689.tcx.gz
1923868979,"Oct 17, 2018, 8:08:23 PM",Still can't shake the illness,Run,,1809,5.6,42,FALSE,,activities/2059140649.tcx.gz
1923868988,"Oct 17, 2018, 1:09:53 AM",Confirmed...still sick,Run,,2157,6.45,51,FALSE,,activities/2059140672.tcx.gz
1923869053,"Oct 18, 2018, 10:02:28 PM",Time for new meds,Ride,,4083,21.44,27,FALSE,Giant Propel Advanced 1,activities/2059140723.tcx.gz
1930232215,"Oct 27, 2018, 1:38:43 PM",First Zwift ride in 2 months. That mountain was humbling,Virtual Ride,,3881,29.85,,FALSE,Giant Propel Advanced 1,activities/2065663728.fit.gz
1936325465,"Oct 26, 2018, 9:02:13 PM",Afternoon Run,Run,,1812,6.45,45,FALSE,,activities/2071983220.tcx.gz
1936325470,"Oct 29, 2018, 7:35:07 PM",Trying to open up hamstrings on tready,Run,,1839,6.33,27,FALSE,,activities/2071983234.tcx.gz
1936325556,"Oct 28, 2018, 2:38:32 PM",Pushing Bennett to the park for a hike,Run,,4592,5.66,40,FALSE,,activities/2071983243.tcx.gz
1936325572,"Oct 22, 2018, 7:35:05 PM",Afternoon Run,Run,,2096,6.56,38,FALSE,,activities/2071983269.tcx.gz
1936325643,"Oct 24, 2018, 9:16:00 PM",Afternoon Run,Run,,3221,8.06,51,FALSE,,activities/2071983297.tcx.gz
1936325674,"Oct 25, 2018, 4:31:57 PM",Wakfield cruise,Ride,,4719,26.78,31,FALSE,Highball,activities/2071983299.tcx.gz
1936325794,"Oct 23, 2018, 9:12:09 PM",It gets dark quick,Ride,,5083,22.92,49,FALSE,Highball,activities/2071983370.tcx.gz
1936326019,"Oct 30, 2018, 4:33:52 PM",Pretty Lake Fairfax MTB with Velofit Crew,Ride,,8642,42.02,49,FALSE,Highball,activities/2071983455.tcx.gz
1940493822,"Nov 1, 2018, 8:12:07 PM",Enjoying peak foliage on the MTB,Ride,,4070,22.3,14,FALSE,Highball,activities/2076261955.tcx.gz
1943505443,"Nov 3, 2018, 2:52:37 PM",Bay was nuking! Had to catch some waves.,Surfing,,1212,1.2,4,FALSE,,activities/2079374164.tcx.gz
1943844185,"Nov 3, 2018, 5:25:56 PM",Running to the jetty & back,Run,,3021,8.24,71,FALSE,,activities/2079723570.tcx.gz
1946216360,"Nov 4, 2018, 5:32:32 PM",Soft sand run. Picture perfect day on the bay,Run,,3082,8.16,72,FALSE,,activities/2082201751.tcx.gz
1948263046,"Nov 5, 2018, 9:21:36 PM",Volcano hamstring stretch,Virtual Ride,,3030,29.07,,FALSE,Giant Propel Advanced 1,activities/2084322016.fit.gz
1950296653,"Nov 6, 2018, 10:26:54 PM",Knickerbocker,Virtual Ride,,2772,24.67,,FALSE,Giant Propel Advanced 1,activities/2086405670.fit.gz
1952099594,"Nov 7, 2018, 10:04:23 PM",Zwift Central Park hammie stretch,Virtual Ride,,1815,17.77,,FALSE,Giant Propel Advanced 1,activities/2088247416.fit.gz
1952130170,"Nov 7, 2018, 10:44:07 PM",Transition tready run,Run,,930,3.21,,FALSE,,
1953565792,"Nov 8, 2018, 5:15:46 PM",Cruising with Courtney,Run,,3799,7.11,65,FALSE,,activities/2089772710.tcx.gz
1955418561,"Nov 9, 2018, 9:16:00 PM",Negative Split London Loop & Box Hill,Virtual Ride,,3625,30.82,,FALSE,Giant Propel Advanced 1,activities/2091666582.fit.gz
1959188376,"Nov 10, 2018, 8:23:42 PM",Run around Haverford College with Seth,Run,,3375,9.92,79,FALSE,,activities/2095561806.tcx.gz
1963186984,"Nov 13, 2018, 9:45:53 PM",Joe Capen Quickie,Virtual Ride,,282,3.47,,FALSE,Giant Propel Advanced 1,activities/2099647169.fit.gz
1963263679,"Nov 13, 2018, 9:54:57 PM",Short and painful,Virtual Ride,,2798,26.4,,FALSE,Giant Propel Advanced 1,activities/2099724884.fit.gz
1967204995,"Nov 16, 2018, 2:11:59 AM",Base Ridin',Virtual Ride,,3802,32.38,,FALSE,Giant Propel Advanced 1,activities/2103758942.fit.gz
1968425230,"Nov 16, 2018, 8:27:45 PM",NYC,Virtual Ride,,2986,24.67,,FALSE,Giant Propel Advanced 1,activities/2105005881.fit.gz
1968483352,"Nov 16, 2018, 9:49:18 PM",Digging the new shoes,Run,,900,3.21,,FALSE,,
1972680035,"Nov 18, 2018, 6:28:25 PM",Big loop...rebuilding fitness,Virtual Ride,,6355,46.69,,FALSE,Felt IA4,activities/2109454190.fit.gz
1973716675,"Nov 18, 2018, 9:30:20 PM",Transition run with the B man,Run,,1723,4.83,51,FALSE,,activities/2110529518.tcx.gz
1973716680,"Nov 17, 2018, 8:58:19 PM",Running Bennett to the park,Run,,3285,6.46,27,FALSE,,activities/2110529525.tcx.gz
1975257042,"Nov 20, 2018, 12:29:40 PM",60': 2 x 10' Tempo @ 70 rpm & 90 rpm,Virtual Ride,,3677,35.58,,FALSE,Felt IA4,activities/2112103050.fit.gz
1977809465,"Nov 21, 2018, 8:52:30 PM",Active recovery tready run,Run,,1209,4.08,28,FALSE,,activities/2114757577.tcx.gz
1977809584,"Nov 19, 2018, 10:48:35 PM",I love running in the dark,Run,,2320,6.5,57,FALSE,,activities/2114757626.tcx.gz
1979378081,"Nov 22, 2018, 5:45:46 PM",Free State of Jones,Virtual Ride,,5440,50.79,,FALSE,Felt IA4,activities/2116392764.fit.gz
1980919604,"Nov 23, 2018, 6:36:11 PM","10 x (40"" @ 120% + 20"" Aerobic)",Virtual Ride,,2497,22.6,,FALSE,Felt IA4,activities/2117995904.fit.gz
1983853684,"Nov 21, 2018, 11:00:00 PM",Therapy pool recovery swim,Swim,,900,914,,FALSE,,
1983868859,"Nov 24, 2018, 2:15:44 PM",Chilly negative split aerobic run,Run,,3790,11.27,71,FALSE,,activities/2121094787.tcx.gz
1984937283,"Nov 25, 2018, 6:21:02 PM",100': 3x(18' High AeT + 6' tempo),Virtual Ride,,6180,51.54,,FALSE,Felt IA4,activities/2122200113.fit.gz
1985138514,"Nov 25, 2018, 8:50:14 PM",Transition Run with my main man,Run,,3868,6.44,34,FALSE,,activities/2122412582.tcx.gz
1990198691,"Nov 28, 2018, 9:56:52 PM",Power Pyramid,Virtual Ride,,3441,34.62,,FALSE,Felt IA4,activities/2127700801.fit.gz
1990226674,"Nov 28, 2018, 11:00:16 PM",Tready Transition Run,Run,,904,3.26,18,FALSE,,activities/2127731693.tcx.gz
1993314970,"Nov 30, 2018, 8:07:51 PM",2 x Narcos Episodes,Virtual Ride,,8126,66.18,,FALSE,Felt IA4,activities/2130957555.fit.gz
1993440092,"Nov 30, 2018, 11:34:00 PM",Tready Transition Run,Run,,1893,6.43,45,FALSE,,activities/2131089642.tcx.gz
1997224053,"Dec 2, 2018, 12:56:11 PM",Capitol Cross Warm up,Ride,,822,2.3,5,FALSE,Highball,activities/2135062784.tcx.gz
1997224170,"Dec 1, 2018, 9:09:42 PM",Afternoon Run,Run,,609,2.04,15,FALSE,,activities/2135062917.tcx.gz
1997224408,"Dec 2, 2018, 1:13:49 PM",Capitol Cross. 8th overall. Mudfest!,Ride,,2449,10.83,56,FALSE,Highball,activities/2135063120.tcx.gz
1998763098,"Dec 3, 2018, 9:52:38 PM",Tready Active Recovery Run,Run,,1812,5.71,48,FALSE,,activities/2136671166.tcx.gz
1998763201,"Dec 2, 2018, 7:26:24 PM",Post Race Long Run,Run,,3808,11.49,66,FALSE,,activities/2136671203.tcx.gz
