"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Swim","","","","2016-08-21","","879.859985351563","","","","","0.154131113688151","1.58599996566772","","28","","","","","","0.444173386888415","1.35","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-08-21","","636.02001953125","","","","","0.0532372241550022","3.31900000572205","","77","","","","","","0.968523971783386","5.12","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-08-21","","13707.6796875","173","601","295.234","","0.475347222222222","8.01000022888184","","90","","122","145","","","0.693503804637867","22.42","5","22","1","0","0","","","","","","7","12","7","1","0","1","","","","","",""
"","Run","","","","2016-08-21","","8072.9599609375","","","","","0.711670260959201","3.15100002288818","","77","","148","162","","","0.87158667044482","59.38","10","26","7","0","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-08-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-08-23","","1851.66004943848","","","","","0.464595002333323","1.10541523033124","","23","","","","","","0.310110167727305","1.39","","","","","","","","","","","","","","","","","","","","","",""
"","Strength","3 x Circuit #1 (10-30 seconds rest in between each) 5 unassisted chin-ups 1 minute planks into 10 push-ups and ending with 20-30 second downward dog 10 dips using a bench 10 x front raises using a 25 lb weight plate 3 x Circuit #2 (10-30 seconds rest in between each) 5lb dumbbell lateral raises holding stationary for 20 second and finishing with 5 slow raises Bosu ball squats with 8lb medicine ball 15 x lat pull down using 60-70 lbs 10 x single leg bridge raises per leg Rolling quads and calves with medicine ball","0.5","","2016-08-23","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Start easy in a low aerobic zone. Finish around marathon pace.","0.666666666666667","","2016-08-25","","7619.06982421875","","","","","0.666078626844618","3.17700004577637","","75","","129","148","","","0.888069170391077","57.61","35","2","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-08-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-08-27","","81032.75","173","514","1635.026","","2.63095838758681","8.55500030517578","","89","","138","159","","","0.691227749031059","125.61","9","78","71","0","0","","","","","","44","60","37","11","4","2","","","","","",""
"","Run","","","","2016-08-27","","10072.6298828125","","","","","0.884308064778646","3.16400003433228","","75","","151","168","","","0.874206478169245","74.67","8","24","15","5","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-08-28","","35446.6484375","176","464","754.951","","1.19192220052083","8.26099967956543","","88","","130","157","","","0.747016110631987","65.78","14","40","18","0","0","","","","","","23","18","18","9","2","2","","","","","",""
"","Run","","","","2016-08-28","","6576.06982421875","","","","","0.585940551757812","3.11800003051758","","76","","138","155","","","0.863523770091796","47.75","27","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"2500yds: 3 x (200 @ pace + 4 x 50 Fast)","Swim","WU = 2 x 450 (#1 = 200 Free + 50 Fist + 200 Free. #2 = 100 Free + 50 Fist, repeat) 1:00 . 2 x 150 @ comfortable pace :30. Capture time. Take the average 100yd pace and that's your ""base pace"" for the workout. . Repeat this set 3 times...it's continuous...not additional breaks! Plenty of reset on the 50s so you have to go fast! 200 @ base pace :30 4 x 50 @ base pace - 5 seconds! :30 . 100 CD","0.833333333333333","","2016-08-29","","2286.00006103516","","","","","0.546671670013004","1.15854128255238","","24","","","","","","0.325371082800452","1.88","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run ot the poool","0.0833333333333333","","2016-08-29","","818.859985351563","","","","","0.078586663140191","2.89400005340576","","76","","121","137","","","0.779078374045707","4.96","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Run from pool","0.0833333333333333","","2016-08-29","","845.869995117188","","","","","0.0776136101616754","3.02699995040894","","74","","126","136","","","0.808594954647681","5.27","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","2 x 12' tempo efforts","1.16666666666667","","2016-08-30","","33694.7109375","149","510","628.579","","1.17120836046007","7.99100017547607","","81","","124","163","","","0.731090145988646","62.16","32","14","22","2","0","","","","","","37","8","11","11","3","1","","","","","",""
"","Run","Fartlek","1.08333333333333","","2016-08-30","","13040.23046875","","","","","1.08823248969184","3.3289999961853","","75","","150","174","","","0.937094276087284","106.1","14","29","15","5","1","1","0","","","","","","","","","","","","","","",""
"","Bike","Recovery mountain bike ride","2","","2016-08-31","","0","175","230","1047.976","","1.66990966796875","0","","90","","120","132","","","0.63315707257945","66.75","14","86","0","0","0","","","","","","2","98","0","0","0","0","","","","","",""
"","Bike","","","","2016-08-31","","45061.6459409918","197","295","1064.885","","1.50207641601563","8.33321376931033","","89","","138","156","","","0.723682533666547","78.2","7","32","52","0","0","","","","","","1","65","22","1","0","0","","","","","",""
"","Bike","","","","2016-08-31","","25357.880859375","","","","","1.32808783637153","5.30399990081787","","","","111","141","","","0.596834701889247","52.79","58","22","0","0","0","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-09-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Surfing and a little swimming","0.416666666666667","","2016-09-02","","1330.94995117188","","","","","0.407262505425347","0.907999992370605","","17","","","","","","0.254282562370446","0.67","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-03","","17271.109375","161","515","340.62","","0.586854180230035","8.17500019073486","","90","","114","135","","","0.645769219046353","24.1","22","14","0","0","0","","","","","","12","16","5","1","0","0","","","","","",""
"","Bike","","","","2016-09-09","","30577.5454599587","166","202","99.397","","1.00683336046007","8.43611560892769","","88","","131","147","","","0.61275655466698","41.89","2","55","4","0","0","","","","","","2","8","0","0","0","0","","","","","",""
"","Bike","","","","2016-09-10","","30577.5454599587","180","236","634.347","","0.984341362847222","8.6288791148611","","90","","130","150","","","0.656282276300064","42.01","2","55","1","0","0","","","","","","3","56","0","0","0","0","","","","","",""
"","Swim","","","","2016-09-10","","1563.81994628906","","","","","0.505084737141927","0.860000014305115","","20","","","","","","0.240908312930272","0.71","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-10","","11555.3798828125","","","","","1.0010602484809","3.20600008964539","","76","","","","","","0.899341903527411","89.68","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-11","","65286.73828125","200","599","1477.558","","2.05544447157118","8.82299995422363","","90","","136","156","","","0.775054494839594","123.11","3","86","34","0","0","","","","","","22","23","55","17","3","3","","","","","",""
"","Run","","","","2016-09-11","","4130.14990234375","","","","","0.342484164767795","3.34999990463257","","76","","140","151","","","0.935081093239777","32.3","14","6","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest and massage","","","2016-09-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","0.0833333333333333","","2016-09-13","","796.559997558594","","","","","0.073671391805013","3.00300002098084","","75","","122","136","","","0.828315884842073","5.26","4","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","0.0833333333333333","","2016-09-13","","986.530029296875","","","","","0.088626946343316","3.09200000762939","","76","","129","142","","","0.850281952178301","6.68","5","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Recovery ride on trainer","1","","2016-09-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-09-13","","2011.68005371094","","","","","0.523410835266113","1.064293134382","","22","","","","","","0.299051154995416","1.4","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Commute home","1.25","","2016-09-14","","0","185","243","667.487","","1.01130554199219","0","","92","","137","158","","","0.672947689247723","45.51","3","33","24","0","0","","","","","","5","52","4","0","0","0","","","","","",""
"","Run","Easy run with Chris Jackson","0.666666666666667","","2016-09-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-09-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-09-16","","739.5","","","","","0.207578616672092","0.990000009536743","","23","","","","","","0.277194652619624","0.44","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-17","","9628.5703125","183","459","235.307","","0.358546956380208","7.46000003814697","","89","","132","152","","","0.716123205023238","18","1","17","3","0","0","","","","","","5","8","6","2","1","0","","","","","",""
"","Run","","","","2016-09-17","","2076.97998046875","","","","","0.170745561387804","3.37899994850159","","77","","138","152","","","0.909884974282101","14.99","6","4","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-18","","89958.6171875","200","618","1816.965","","2.53409722222222","9.86100006103516","","92","","158","176","","","0.773539770429209","150.97","0","2","91","59","0","","","","","","33","34","44","26","8","6","","","","","",""
"","Swim","","","","2016-09-18","","1557.18994140625","","","","","0.441718614366319","0.978999972343445","","35","","","","","","0.274299598376018","0.91","","","","","","","","","","","","","","","","","","","","","",""
"","Other","","","","2016-09-18","","681","","","","","0.055171390109592","3.42899990081787","","56","","153","177","","","0.786489276676767","3.52","1","0","0","1","1","0","0","","","","","","","","","","","","","","",""
"","Other","","","","2016-09-18","","222.479995727539","","","","","0.0536141671074761","1.15299999713898","","82","","136","148","","","0.634171188480469","2.22","2","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-18","","20926.4609375","","","","","2.31562717013889","2.50999999046326","","68","","147","166","","","0.692032357507837","125.45","37","59","30","9","0","0","0","","","","","","","","","","","","","","",""
"","Swim","","","","2016-09-19","","740.760009765625","","","","","0.167314164903429","1.23000001907349","","26","","","","","","0.344488002844762","0.68","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-19","","823.039978027344","","","","","0.0828494432237413","2.7590000629425","","76","","","","","","0.722800982191752","4.5","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-09-19","","738.52001953125","","","","","0.176806386311849","1.1599999666214","","25","","","","","","0.325007668188652","0.61","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-19","","835.010009765625","","","","","0.0849883355034722","2.72900009155273","","77","","","","","","0.719233844797655","4.58","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-20","","7474.64013671875","","","","","0.669237467447917","3.10199999809265","","74","","","","","","0.865966469029172","55.03","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-20","","27372.150390625","177","647","638.895","","1.0016458468967","7.59100008010864","","88","","","","","","0.723144233085269","51.91","","","","","","","","","","","17","21","13","5","2","2","","","","","",""
"","Run","","","","2016-09-21","","11062.48046875","","","","","0.957151692708333","3.21000003814697","","75","","139","158","","","0.886372613773239","83.19","36","20","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","800 Free 1:00 . Repeat...3 times 12 x 100 :20 1. Free Easy 2. Pull 3. 25 Drill + 75 Free 4. 100 Pace . Which one will be faster? 800 Pull 1:00 . 200 CD","0.5","","2016-09-22","","2011.68005371094","","","","","0.498828059302436","1.11849296005252","","22","","","","","","0.313788713173702","1.54","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-22","","987.130004882813","","","","","0.092637218899197","2.96000003814697","","78","","120","134","","","0.819051206249292","6.48","5","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-22","","1018.60998535156","","","","","0.0922563849555122","3.06699991226196","","78","","133","145","","","0.81530619215668","6.4","5","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-22","","5.01000022888184","182","334","765.067","","1.17004163953993","0.00100000004749745","","91","","129","147","","","0.666501065699534","51.64","7","54","9","0","0","","","","","","3","63","4","0","0","0","","","","","",""
"","Bike","","","","2016-09-23","","19640.3203125","167","498","411.896","","0.687073906792535","7.94000005722046","","89","","121","145","","","0.693282636700277","32.8","13","28","0","0","0","","","","","","12","12","13","3","0","0","","","","","",""
"","Swim","","","","2016-09-23","","1113.80004882813","","","","","0.42091054280599","0.735000014305115","","17","","","","","","0.205895432155573","0.37","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","2.5 hours @ High AeT 30' @ Tempo 1 hour @ High AeT","4","","2016-09-24","","129498.921875","198","519","2839.786","","4.0025","8.98700046539307","","89","","135","155","","","0.739941749407619","218.54","6","186","48","0","0","","","","","","43","41","112","39","4","1","","","","","",""
"","Run","Transition run @ AeT","0.666666666666667","","2016-09-24","","7655.33984375","","","","","0.677564425998264","3.13800001144409","","76","","137","149","","","0.853373563939907","54.13","33","7","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Body surfing","0.333333333333333","","2016-09-25","","500.950012207031","","","","","0.238121117485894","0.583999991416931","","7","","","","","","0.163691362138651","0.1","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","20' AeT +  10 x (30"" AnC + 2.5' easy) +  10' Easy","1","","2016-09-25","","29970.560546875","176","486","641.247","","1.01316663953993","8.21700000762939","","91","","124","154","","","0.710116562158332","50.69","8","51","2","0","0","","","","","","14","29","12","3","1","2","","","","","",""
"","Run","60' AeT + 20' tempo","1.33333333333333","","2016-09-25","","16256.490234375","","","","","1.33440863715278","3.3840000629425","","76","","144","167","","","0.940323421384336","131.66","30","31","11","4","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest","","","2016-09-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-27","","9680.8095703125","","","","","0.840016682942708","3.20099997520447","","76","","133","161","","","0.879718395913946","71.7","42","6","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-27","","0","","","","","0.203047214084201","0","","","","95","110","","","0.583657023335871","7.36","12","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-27","","29172.169921875","185","558","674.335","","1.01474304199219","7.98600006103516","","89","","124","151","","","0.766445801206875","59.26","16","40","4","0","0","","","","","","17","15","16","7","2","2","","","","","",""
"","Swim","","","","2016-09-28","","3200.40008544922","","","","","0.808716670407189","1.09772852981048","","22","","","","","","0.307919477369578","2.36","","","","","","","","","","","","","","","","","","","","","",""
"3500yds: 1000 paddles + shorts stuff with toys","Swim","Mixture of fun stuff. If you don't have fins, use a pull buoy . 500 Free 1:00 500 Kick/Drill 1:00 . 1000 Paddles 1:00 . 2 x 200 (2nd one faster) :30 4 x 100 fins :10 (faster pace) Take 1:00 rest 4 x 100 free :10 (comfortable pace) . 200 CD","1","","2016-09-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-09-29","","11006.5302734375","","","","","1.00203219943576","3.05100011825562","","75","","136","167","","","0.86936404910031","83.92","47","7","3","1","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-09-30","","0","141","179","274.042","","0.541333346896701","0","","91","","114","132","","","0.512153560424184","13.95","16","16","0","0","0","","","","","","31","1","0","0","0","0","","","","","",""
"","Swim","400 Free 1:00 800 fins (400 IM Kick/drill, repeat) 1:00 . 1200 paddles @ 1:30-1:35 pace w slow & strong cadence 2:00 . 12 x 100 @ 1:25-1:30 pace 5-7 spm faster than previous set. :30 . 300 fins kick/swim 100 easy & smooth","1.08333333333333","","2016-10-01","","4000","","","","","1.08333333333333","1.02564102564103","","","","","","","","0.287294404941464","2.57","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Ride ZR/Z1 for 120 minutes, If and only if you are feeling okay, Include 2 X (20 min @ Z2**, 5 min @ ZR/Z1) in the second half of the ride. **If you're not feeling 100 pct., just keep the effort in ZR/Z1**. This is a HR ride, not a watts ride.  To final ride time @ ZR/Z1  **Keep cadence at 90 rpm throughout","4.5","","2016-10-02","","121835.9765625","173","553","2615.022","","4.20719455295139","8.04399967193604","","88","","130","158","","","0.709239503320499","211.57","35","170","47","0","0","","","","","","74","80","62","25","8","4","","","","","",""
"","Run","ZR/Z1 transition run - your choice based on how you feel.","0.666666666666667","","2016-10-02","","7166.7001953125","","","","","0.668592800564236","2.9779999256134","","76","","138","151","","","0.829875257402724","50.48","32","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-03","","23382.099609375","","","","","1.09854031032986","5.91200017929077","","","","117","147","","","0.603006077398071","44.38","33","32","1","0","0","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-10-03","","16131.099609375","","","","","1.44466281467014","3.10199999809265","","76","","136","165","","","0.861806049438179","119.94","63","16","4","1","0","0","0","","","","","","","","","","","","","","",""
"","Day Off","Rest!","","","2016-10-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","Recovery swim . 600 Mixed with your choice of stroke 1:00 400 Fins . 6 x 300 :30 1. Easy Free 2. Paddles 3. 80% Intensity . 200 CD","","","2016-10-05","","548.640014648438","","","","","0.148469723065694","1.02533628362037","","22","","","","","","0.287527152934353","0.35","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Easy run outside! Enjoy the weather. Try this as a progression run. Every mile gets 15 seconds faster! Do up to 4 miles. Start at half marathon pace","0.583333333333333","","2016-10-05","","5386.10986328125","","","","","0.468245849609375","3.1949999332428","","76","","135","168","","","0.901326442777322","41.33","25","1","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","Easy ride on the WOD/Custis. Recovery.","1.25","","2016-10-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-10-05","","2286.00006103516","","","","","0.561051670180427","1.13033574878816","","21","","","","","","0.317031679366111","1.79","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-06","","0","144","201","442.096","","0.853854166666667","0","","94","","116","134","","","0.529777710406083","23.7","23","28","0","0","0","","","","","","38","13","0","0","0","0","","","","","",""
"","Run","","","","2016-10-06","","10677.8701171875","","","","","1.00419447157118","2.9539999961853","","74","","127","147","","","0.805561343570444","72.13","56","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","","","","2016-10-07","","1619.46997070313","","","","","0.356706678602431","1.2610000371933","","26","","","","","","0.353257134586046","1.57","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-10-08","","1970.0400390625","","","","","0.505844997829861","1.08200001716614","","27","","","","","","0.30303087247983","1.41","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-09","","26717.7109375","166","530","593.601","","0.992826402452257","7.47499990463257","","88","","117","151","","","0.697646292938236","48.11","25","33","2","0","0","","","","","","20","23","10","4","2","1","","","","","",""
"","Run","","","","2016-10-09","","8432.080078125","","","","","0.753244967990451","3.10999989509583","","75","","132","149","","","0.875979614878688","63.58","41","3","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-10","","0","172","251","1855.438","","3.00158365885417","0","","95","","122","143","","","0.633876667138387","120.37","50","129","1","0","0","","","","","","34","137","9","0","0","0","","","","","",""
"","Run","","","","2016-10-10","","5604.22998046875","","","","","0.500750834147135","3.10899996757507","","76","","137","153","","","0.863809620884226","40.69","25","4","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2016-10-12","","5560.25","","","","","0.488104994032118","3.16400003433228","","76","","130","156","","","0.89538351769957","42.57","25","3","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Warmup: 600 WU. 6 X 50 no kick (speed dictated by need to stay afloat), 10 seconds rest between sets Main Set: Each of the following should be done in a time that allows for 10 sec rest (ex.: 100s on 1:40, should come in on 1:30). o5 x 100 on TT pace + 20 sec (approximate) o4 x 100 on 5 sec faster than previous set o3 x 100 on 5 sec faster than previous set o2 x 100 on 5 sec faster than previous set o1 x 100 on 5 sec faster than previous set If the last 1 x 100 comes in with a 10 second rest, next time through this workout should be started 5 seconds faster.  **Note start time and last 100 time in log** Cool Down: 200 backstroke 200 free or breast - your choice 200 easy kick","","","2016-10-13","","2286.00006103516","","","","","0.588365003003014","1.07642325235916","","21","","","","","","0.302314298608191","1.63","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-15","","160893.65625","181","406","3221.629","","4.96406684027778","9.00300025939941","","91","","134","154","","","0.685636245956082","232.75","3","258","37","0","0","","","","","","54","129","102","11","1","0","","","","","",""
"","Run","","","","2016-10-15","","7532.16015625","","","","","0.673331637912326","3.10700011253357","","76","","138","150","","","0.864452158880229","55.17","29","10","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","","","","2016-10-16","","3294.6298828125","","","","","0.944907497829861","0.968999981880188","","30","","","","","","0.271298018151798","1.89","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-17","","21399.9296875","152","322","411.812","","0.752770860460069","7.89699983596802","","91","","112","134","","","0.584345562708483","25.39","31","15","0","0","0","","","","","","17","25","2","1","0","0","","","","","",""
"","Run","","","","2016-10-17","","4881.18994140625","","","","","0.440733879937066","3.07599997520447","","77","","127","141","","","0.827805272297277","32.79","24","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","","","","2016-10-18","","13335.8603515625","","","","","1.05215169270833","3.52099990844727","","76","","150","175","","","0.978424563209347","111.73","15","19","21","6","1","1","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-19","","0","173","238","625.352","","1.0038333468967","0","","93","","124","142","","","0.644397948271177","41.4","16","44","1","0","0","","","","","","20","37","3","0","0","0","","","","","",""
"","Swim","","","","2016-10-19","","2377.44006347656","","","","","0.554800282584296","1.18842946073513","","23","","","","","","0.333428091411785","2.06","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-10-20","","8109.89990234375","","","","","0.700623033311632","3.21499991416931","","75","","139","162","","","0.89663907108513","61.84","25","15","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-20","","40234.33984375","190","543","854.321","","1.25030558268229","8.93900012969971","","94","","138","160","","","0.733332799728857","66.66","3","39","33","0","0","","","","","","14","26","26","7","2","1","","","","","",""
"","Swim","","","","2016-10-21","","2768.09008789063","","","","","0.676564466688368","1.1360000371933","","27","","","","","","0.31834667522297","2.18","","","","","","","","","","","","","","","","","","","","","",""
"","Run","Run on the beach between swim sets","0.25","","2016-10-21","","2414.01674683884","","","","","0.25","2.68224082982094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-22","","0","171","283","2773.357","","4.50077799479167","0","","91","","124","141","","","0.626115402462336","176.34","26","244","0","0","0","","","","","","39","229","2","0","0","0","","","","","",""
"","Run","","","","2016-10-22","","8454.259765625","","","","","0.677199435763889","3.46799993515015","","77","","141","159","","","0.963562452458652","68.95","20","17","3","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-23","","0","195","449","586.78","","0.835159708658854","0","","93","","128","157","","","0.751928434207349","47.02","8","37","5","0","0","","","","","","3","42","2","1","1","1","","","","","",""
"","Run","","","","2016-10-23","","24227.720703125","","","","","1.98645968967014","3.38800001144409","","76","","143","163","","","0.943945672836832","199.46","58","48","12","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","500 Free 2 x 50 strong 400 Steady Pull 2 x 100 Comfortable 300 steady paddles 2 x 150 moderate 6 x 100 paddles breathing every 5","","","2016-10-24","","2194.56005859375","","","","","0.521583613289727","1.16685616164743","","23","","","","","","0.327380505693289","1.83","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-10-25","","8720.58984375","","","","","0.750863918728299","3.2260000705719","","76","","128","156","","","0.909009827480817","68.26","42","1","0","0","0","0","0","","","","","","","","","","","","","","",""
"3500yds: 800->200 with 100s pace & pull/paddle sets","Swim","We are focusing on all systems today. Very few easy parts of the this workout. You will be either working on your fitness (100s), your pacing (long stuff), or your strength (pull & paddles). . Broken 800 as WU (600 Free :30 + 100 smooth...this will be your ""pace"" for the rest of the workout + 100 Easy) 1:007 X 100 @ pace :15 3 X 200 Paddles @ pace - 1 second :30 5 X 100 @ pace -2 seconds :15 400 Paddles and/or Pull Buoy @ pace - 3 seconds 1:00 3 x 100 Free - 4 seconds :15 200 CD EASY! . Pat yourself on the back after that one!!!","1.08333333333333","","2016-10-26","","2834.64007568359","","","","","0.657564726140764","1.19517773123663","","24","","","","","","0.335419801595741","2.48","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-10-27","","7662","","","","","0.668204142252604","3.18499994277954","","76","","139","159","","","0.888588318139175","57.87","25","14","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-10-29","","0","174","233","1865.025","","3.00136121961806","0","","92","","133","152","","","0.634852819422259","120.55","13","140","28","0","0","","","","","","32","146","2","0","0","0","","","","","",""
"","Run","","","","2016-10-29","","8728.3203125","","","","","0.752266370985243","3.22300004959106","","77","","139","160","","","0.895087795663907","66.26","33","10","1","0","0","0","0","","","","","","","","","","","","","","",""
"","Swim","Easy Ocean Swim","0.5","","2016-10-30","","1920.73999023438","","","","","0.503866950141059","1.05900001525879","","30","","","","","","0.296607404702491","1.31","","","","","","","","","","","","","","","","","","","","","",""
"","Run","4 Loops along Bay Rd. Last 3 miles FAST!","2.75","","2016-10-30","","32229.080078125","","","","","2.7506201171875","3.25500011444092","","76","","141","163","","","0.90553732661028","256.31","113","38","12","0","0","0","0","","","","","","","","","","","","","","",""
"","Run","Easy run on beach","0.166666666666667","","2016-10-30","","1609.34449789256","","","","","0.166666666666667","2.68224082982094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Day Off","REST!","","","2016-10-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","Easy recovery spin","1","","2016-11-01","","0","156","198","495.829","","0.885430569118924","0","","93","","125","183","","","0.568574890427734","28.34","7","3","41","1","1","","","","","","24","29","0","0","0","0","","","","","",""
"","Swim","10x200","0.5","","2016-11-01","","2011.68005371094","","","","","0.507628336217668","1.09889440507743","","21","","","","","","0.30834885221287","1.49","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2016-11-02","","25774.75","","","","","1.39661390516493","5.12599992752075","","","","119","150","","","0.607468486339398","57.57","39","40","5","0","0","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-11-02","","6455.759765625","","","","","0.586990288628472","3.0550000667572","","75","","126","139","","","0.846100430971251","45.91","34","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"","Bike","","","","2016-11-03","","0","192","269","693.072","","1.0040625","0","","92","","129","150","","","0.71680629138768","51.22","8","43","9","0","0","","","","","","7","40","12","1","0","0","","","","","",""
"","Day Off","REST!","","","2016-11-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2016-11-05","","3680.4600982666","","","","","0.878043615023295","1.16255918621763","","23","","","","","","0.326148441564633","3.05","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2016-11-05","","9671.7802734375","","","","","0.763871120876736","3.51699995994568","","76","","145","162","","","0.979738312648553","80.71","20","20","6","0","0","0","0","","","","","","","","","","","","","","",""
